Source,Text,IsAI
gpt-3.5-turbo,"Since Halloween was approaching, I had the idea to create something for the holiday and ended up sketching this little thing.",yes
gpt-3.5-turbo,Lawful agreements on the county's part may be justified by the earlier completion of the road.,yes
gpt-3.5-turbo,The married couple seems to have a mutual passion for vintage sports cars and have been photographed together in front of a sleek silver Ferrari.,yes
gpt-3.5-turbo,"Kate Gosselin, known for her role as a reality TV star on ""Kate Plus 8,"" has recently been appointed as a blogger for CouponCabin.com. In her new role, she will provide valuable advice on various money-saving topics, including budgeting for big families, holiday shopping, and gift suggestions. Her inaugural blog post is set to be published on November 22 and will focus on tips for shopping on Black Friday.",yes
gpt-3.5-turbo,"Exhibit 4: Witness residing on Dexter Avenue, Photos Kitzenberger, shared on Twitter and various online platforms.",yes
gpt-3.5-turbo,"Zamir Kabulov, the head of the Russian foreign ministry's department responsible for Afghanistan, has refuted allegations that Russia is providing assistance to the Taliban. Kabulov dismissed these claims as fabricated, suggesting they are being used to justify the failures of the US military and politicians in Afghanistan. However, US General Curtis Scaparrotti, NATO's Supreme Allied Commander, contradicted Kabulov's statement during a congressional hearing in Washington. Scaparrotti acknowledged Russia's increasing influence in various regions, including Afghanistan, and mentioned the possibility of Moscow supplying the Taliban. Earlier, in February, General John Nicholson, the US commander of NATO forces in Afghanistan, testified that Russia is actively supporting the Taliban and granting them diplomatic cover to undermine US influence",yes
gpt-3.5-turbo,"The Ohana Project offers round-the-clock access to essential items such as baby supplies, bed linens, blankets, pajamas, and more, aiming to support foster kids, foster-care workers, and families during the challenging process of transitioning into a new placement or home.",yes
gpt-3.5-turbo,"This device, known as a 'universal socket', does not adhere to any specific standard [7], yet it is designed to accommodate various types of plugs.",yes
gpt-3.5-turbo,"The Massachusetts Supreme Court ruled that the tax was unconstitutional under § 5 of Article I of the Federal Constitution because it directly taxed the possession, enjoyment, and use of real estate. The court determined that the tax did not fall under the protection of the Equal Protection Clause of the Fourteenth Amendment, as it was not a direct tax on property. Instead, the tax aimed to provide general government aid for the overall welfare, and therefore, the Equal Protection Clause did not apply. The tax was upheld by the court. The Commonwealth then filed an appeal.",yes
gpt-3.5-turbo,"The party bringing the appeal, who was also the party initiating the lawsuit in the lower court and will be referred to as such, filed a legal action against the city in the Supreme Court of the County of New York. The party contended the following: it is a corporation duly recognized by the law of New York State and engages in the operation of automobile stages on routes along Fifth Avenue and other streets in New York City, in compliance with specific legislation enacted by the state. Furthermore, the party has acquired all the property rights and franchises of the Fifth Avenue Transportation Company, Limited, through various legal measures.",yes
gpt-3.5-turbo,"When you prioritize skater squats, reverse lunges, step-ups, and split squats, you can achieve impressive increases in both size and strength without putting strain on your spine.",yes
gpt-3.5-turbo,Lauren Kawana attends the UC Berkeley Graduate School of Journalism as a student.,yes
gpt-3.5-turbo,"According to Lilia Velásquez, an associate professor of law at the University of California at San Diego, Univision reports that the federal government's publication of the list is not in violation of any laws.",yes
gpt-3.5-turbo,"Opposition is expressed by Mr. John F. Dillon, Mr. William M. Dillon, and Mr. F.W. Dillon.",yes
gpt-3.5-turbo,"The use of Chinese currency by citizens to purchase or sell shares of companies listed on foreign stock exchanges is prohibited in China; however, there seems to be no restriction on trading stocks for an account that is owned by a foreign entity.",yes
gpt-3.5-turbo,Certain individuals who were being considered for positions as executives in the Student Society of McGill University (SSMU) have withdrawn their candidacy due to concerns related to their immigration status.,yes
gpt-3.5-turbo,"The existing concepts depend on vibrations or pins, both of which require direct contact with the palm, thereby causing interruptions in the display.",yes
gpt-3.5-turbo,"The Court of Appeals ruled that the petitioners are eligible for the benefits of the Veterans' Readjustment Assistance and Workmen's Compensation Act of 1973 (VAWA), which was enacted in 1943 and amended in 1974. The petitioners then appealed this decision to the Court of Appeals for the Second Circuit. We have agreed to review this case and determine whether the VAWA applies to the discrimination claim made in these cases. After careful consideration, we have decided to reverse the previous ruling.",yes
gpt-3.5-turbo,"""If a State spends money while abusing their authority, this expenditure, whether the funds were taken from general funds or any specific fund, must be subject to the Act.""",yes
